frame,secondsSinceCut,piece,x,y,z,dropCm
6,0.0833,1127,348.750,0.000,363.418,4.082
6,0.0833,1128,371.250,0.000,363.418,4.082
6,0.0833,1129,393.750,0.000,363.418,4.082
6,0.0833,1130,461.250,0.000,363.418,4.082
6,0.0833,1131,483.750,0.000,363.418,4.082
6,0.0833,1132,506.250,0.000,363.418,4.082
6,0.0833,1133,573.750,0.000,363.418,4.082
6,0.0833,1134,596.250,0.000,363.418,4.082
6,0.0833,1135,618.750,0.000,363.418,4.082
6,0.0833,1136,641.250,0.000,363.418,4.082
6,0.0833,1137,0.000,0.000,370.918,4.082
6,0.0833,1138,22.500,0.000,370.918,4.082
6,0.0833,1139,45.000,0.000,370.918,4.082
6,0.0833,1140,67.500,0.000,370.918,4.082
6,0.0833,1141,123.750,0.000,370.918,4.082
6,0.0833,1142,135.000,0.000,370.918,4.082
6,0.0833,1143,157.500,0.000,370.918,4.082
6,0.0833,1144,180.000,0.000,370.918,4.082
6,0.0833,1145,236.250,0.000,370.918,4.082
6,0.0833,1146,247.500,0.000,370.918,4.082
6,0.0833,1147,270.000,0.000,370.918,4.082
6,0.0833,1148,292.500,0.000,370.918,4.082
6,0.0833,1149,348.750,0.000,370.918,4.082
6,0.0833,1150,360.000,0.000,370.918,4.082
6,0.0833,1151,382.500,0.000,370.918,4.082
6,0.0833,1152,405.000,0.000,370.918,4.082
6,0.0833,1153,461.250,0.000,370.918,4.082
6,0.0833,1154,472.500,0.000,370.918,4.082
6,0.0833,1155,495.000,0.000,370.918,4.082
6,0.0833,1156,517.500,0.000,370.918,4.082
6,0.0833,1157,573.750,0.000,370.918,4.082
6,0.0833,1158,585.000,0.000,370.918,4.082
6,0.0833,1159,607.500,0.000,370.918,4.082
6,0.0833,1160,630.000,0.000,370.918,4.082
6,0.0833,1161,0.000,0.000,378.418,4.082
6,0.0833,1162,11.250,0.000,378.418,4.082
6,0.0833,1163,33.750,0.000,378.418,4.082
6,0.0833,1164,56.250,0.000,378.418,4.082
6,0.0833,1165,123.750,0.000,378.418,4.082
6,0.0833,1166,146.250,0.000,378.418,4.082
6,0.0833,1167,168.750,0.000,378.418,4.082
6,0.0833,1168,236.250,0.000,378.418,4.082
6,0.0833,1169,258.750,0.000,378.418,4.082
6,0.0833,1170,281.250,0.000,378.418,4.082
6,0.0833,1171,348.750,0.000,378.418,4.082
6,0.0833,1172,371.250,0.000,378.418,4.082
6,0.0833,1173,393.750,0.000,378.418,4.082
6,0.0833,1174,461.250,0.000,378.418,4.082
6,0.0833,1175,483.750,0.000,378.418,4.082
6,0.0833,1176,506.250,0.000,378.418,4.082
6,0.0833,1177,573.750,0.000,378.418,4.082
6,0.0833,1178,596.250,0.000,378.418,4.082
6,0.0833,1179,618.750,0.000,378.418,4.082
6,0.0833,1180,641.250,0.000,378.418,4.082
6,0.0833,1181,0.000,0.000,385.918,4.082
6,0.0833,1182,22.500,0.000,385.918,4.082
6,0.0833,1183,45.000,0.000,385.918,4.082
6,0.0833,1184,67.500,0.000,385.918,4.082
6,0.0833,1185,123.750,0.000,385.918,4.082
6,0.0833,1186,135.000,0.000,385.918,4.082
6,0.0833,1187,157.500,0.000,385.918,4.082
6,0.0833,1188,180.000,0.000,385.918,4.082
6,0.0833,1189,236.250,0.000,385.918,4.082
6,0.0833,1190,247.500,0.000,385.918,4.082
6,0.0833,1191,270.000,0.000,385.918,4.082
6,0.0833,1192,292.500,0.000,385.918,4.082
6,0.0833,1193,348.750,0.000,385.918,4.082
6,0.0833,1194,360.000,0.000,385.918,4.082
6,0.0833,1195,382.500,0.000,385.918,4.082
6,0.0833,1196,405.000,0.000,385.918,4.082
6,0.0833,1197,461.250,0.000,385.918,4.082
6,0.0833,1198,472.500,0.000,385.918,4.082
6,0.0833,1199,495.000,0.000,385.918,4.082
6,0.0833,1200,517.500,0.000,385.918,4.082
6,0.0833,1201,573.750,0.000,385.918,4.082
6,0.0833,1202,585.000,0.000,385.918,4.082
6,0.0833,1203,607.500,0.000,385.918,4.082
6,0.0833,1204,630.000,0.000,385.918,4.082
6,0.0833,1205,0.000,0.000,393.418,4.082
6,0.0833,1206,11.250,0.000,393.418,4.082
6,0.0833,1207,33.750,0.000,393.418,4.082
6,0.0833,1208,56.250,0.000,393.418,4.082
6,0.0833,1209,123.750,0.000,393.418,4.082
6,0.0833,1210,146.250,0.000,393.418,4.082
6,0.0833,1211,168.750,0.000,393.418,4.082
6,0.0833,1212,236.250,0.000,393.418,4.082
6,0.0833,1213,258.750,0.000,393.418,4.082
6,0.0833,1214,281.250,0.000,393.418,4.082
6,0.0833,1215,348.750,0.000,393.418,4.082
6,0.0833,1216,371.250,0.000,393.418,4.082
6,0.0833,1217,393.750,0.000,393.418,4.082
6,0.0833,1218,461.250,0.000,393.418,4.082
6,0.0833,1219,483.750,0.000,393.418,4.082
6,0.0833,1220,506.250,0.000,393.418,4.082
6,0.0833,1221,573.750,0.000,393.418,4.082
6,0.0833,1222,596.250,0.000,393.418,4.082
6,0.0833,1223,618.750,0.000,393.418,4.082
6,0.0833,1224,641.250,0.000,393.418,4.082
6,0.0833,1225,0.000,0.000,400.918,4.082
6,0.0833,1226,22.500,0.000,400.918,4.082
6,0.0833,1227,45.000,0.000,400.918,4.082
6,0.0833,1228,146.250,0.000,400.918,4.082
6,0.0833,1229,157.500,0.000,400.918,4.082
6,0.0833,1230,258.750,0.000,400.918,4.082
6,0.0833,1231,270.000,0.000,400.918,4.082
6,0.0833,1232,371.250,0.000,400.918,4.082
6,0.0833,1233,382.500,0.000,400.918,4.082
6,0.0833,1234,483.750,0.000,400.918,4.082
6,0.0833,1235,495.000,0.000,400.918,4.082
6,0.0833,1236,596.250,0.000,400.918,4.082
6,0.0833,1237,607.500,0.000,400.918,4.082
6,0.0833,1238,630.000,0.000,400.918,4.082
6,0.0833,1239,56.250,0.000,400.918,4.082
6,0.0833,1240,168.750,0.000,400.918,4.082
6,0.0833,1241,281.250,0.000,400.918,4.082
6,0.0833,1242,393.750,0.000,400.918,4.082
6,0.0833,1243,506.250,0.000,400.918,4.082
6,0.0833,1244,0.000,0.000,408.418,4.082
6,0.0833,1245,11.250,0.000,408.418,4.082
6,0.0833,1246,33.750,0.000,408.418,4.082
6,0.0833,1247,146.250,0.000,408.418,4.082
6,0.0833,1248,258.750,0.000,408.418,4.082
6,0.0833,1249,371.250,0.000,408.418,4.082
6,0.0833,1250,483.750,0.000,408.418,4.082
6,0.0833,1251,596.250,0.000,408.418,4.082
6,0.0833,1252,618.750,0.000,408.418,4.082
6,0.0833,1253,641.250,0.000,408.418,4.082
6,0.0833,1254,0.000,0.000,415.918,4.082
6,0.0833,1255,22.500,0.000,415.918,4.082
6,0.0833,1256,45.000,0.000,415.918,4.082
6,0.0833,1257,67.500,0.000,415.918,4.082
6,0.0833,1258,90.000,0.000,415.918,4.082
6,0.0833,1259,112.500,0.000,415.918,4.082
6,0.0833,1260,135.000,0.000,415.918,4.082
6,0.0833,1261,157.500,0.000,415.918,4.082
6,0.0833,1262,180.000,0.000,415.918,4.082
6,0.0833,1263,202.500,0.000,415.918,4.082
6,0.0833,1264,225.000,0.000,415.918,4.082
6,0.0833,1265,247.500,0.000,415.918,4.082
6,0.0833,1266,270.000,0.000,415.918,4.082
6,0.0833,1267,292.500,0.000,415.918,4.082
6,0.0833,1268,315.000,0.000,415.918,4.082
6,0.0833,1269,337.500,0.000,415.918,4.082
6,0.0833,1270,360.000,0.000,415.918,4.082
6,0.0833,1271,382.500,0.000,415.918,4.082
6,0.0833,1272,405.000,0.000,415.918,4.082
6,0.0833,1273,427.500,0.000,415.918,4.082
6,0.0833,1274,450.000,0.000,415.918,4.082
6,0.0833,1275,472.500,0.000,415.918,4.082
6,0.0833,1276,495.000,0.000,415.918,4.082
6,0.0833,1277,517.500,0.000,415.918,4.082
6,0.0833,1278,540.000,0.000,415.918,4.082
6,0.0833,1279,562.500,0.000,415.918,4.082
6,0.0833,1280,585.000,0.000,415.918,4.082
6,0.0833,1281,607.500,0.000,415.918,4.082
6,0.0833,1282,630.000,0.000,415.918,4.082
6,0.0833,1283,0.000,0.000,423.418,4.082
6,0.0833,1284,11.250,0.000,423.418,4.082
6,0.0833,1285,33.750,0.000,423.418,4.082
6,0.0833,1286,56.250,0.000,423.418,4.082
6,0.0833,1287,78.750,0.000,423.418,4.082
6,0.0833,1288,101.250,0.000,423.418,4.082
6,0.0833,1289,123.750,0.000,423.418,4.082
6,0.0833,1290,146.250,0.000,423.418,4.082
6,0.0833,1291,168.750,0.000,423.418,4.082
6,0.0833,1292,191.250,0.000,423.418,4.082
6,0.0833,1293,213.750,0.000,423.418,4.082
6,0.0833,1294,236.250,0.000,423.418,4.082
6,0.0833,1295,258.750,0.000,423.418,4.082
6,0.0833,1296,281.250,0.000,423.418,4.082
6,0.0833,1297,303.750,0.000,423.418,4.082
6,0.0833,1298,326.250,0.000,423.418,4.082
6,0.0833,1299,348.750,0.000,423.418,4.082
6,0.0833,1300,371.250,0.000,423.418,4.082
6,0.0833,1301,393.750,0.000,423.418,4.082
6,0.0833,1302,416.250,0.000,423.418,4.082
6,0.0833,1303,438.750,0.000,423.418,4.082
6,0.0833,1304,461.250,0.000,423.418,4.082
6,0.0833,1305,483.750,0.000,423.418,4.082
6,0.0833,1306,506.250,0.000,423.418,4.082
6,0.0833,1307,528.750,0.000,423.418,4.082
6,0.0833,1308,551.250,0.000,423.418,4.082
6,0.0833,1309,573.750,0.000,423.418,4.082
6,0.0833,1310,596.250,0.000,423.418,4.082
6,0.0833,1311,618.750,0.000,423.418,4.082
6,0.0833,1312,641.250,0.000,423.418,4.082
6,0.0833,1313,0.000,0.000,430.918,4.082
6,0.0833,1314,22.500,0.000,430.918,4.082
6,0.0833,1315,45.000,0.000,430.918,4.082
6,0.0833,1316,67.500,0.000,430.918,4.082
6,0.0833,1317,90.000,0.000,430.918,4.082
6,0.0833,1318,112.500,0.000,430.918,4.082
6,0.0833,1319,135.000,0.000,430.918,4.082
6,0.0833,1320,157.500,0.000,430.918,4.082
6,0.0833,1321,180.000,0.000,430.918,4.082
6,0.0833,1322,202.500,0.000,430.918,4.082
6,0.0833,1323,225.000,0.000,430.918,4.082
6,0.0833,1324,247.500,0.000,430.918,4.082
6,0.0833,1325,270.000,0.000,430.918,4.082
6,0.0833,1326,292.500,0.000,430.918,4.082
6,0.0833,1327,315.000,0.000,430.918,4.082
6,0.0833,1328,337.500,0.000,430.918,4.082
6,0.0833,1329,360.000,0.000,430.918,4.082
6,0.0833,1330,382.500,0.000,430.918,4.082
6,0.0833,1331,405.000,0.000,430.918,4.082
6,0.0833,1332,427.500,0.000,430.918,4.082
6,0.0833,1333,450.000,0.000,430.918,4.082
6,0.0833,1334,472.500,0.000,430.918,4.082
6,0.0833,1335,495.000,0.000,430.918,4.082
6,0.0833,1336,517.500,0.000,430.918,4.082
6,0.0833,1337,540.000,0.000,430.918,4.082
6,0.0833,1338,562.500,0.000,430.918,4.082
6,0.0833,1339,585.000,0.000,430.918,4.082
6,0.0833,1340,607.500,0.000,430.918,4.082
6,0.0833,1341,630.000,0.000,430.918,4.082
6,0.0833,1342,0.000,0.000,438.418,4.082
6,0.0833,1343,11.250,0.000,438.418,4.082
6,0.0833,1344,33.750,0.000,438.418,4.082
6,0.0833,1345,56.250,0.000,438.418,4.082
6,0.0833,1346,78.750,0.000,438.418,4.082
6,0.0833,1347,101.250,0.000,438.418,4.082
6,0.0833,1348,123.750,0.000,438.418,4.082
6,0.0833,1349,146.250,0.000,438.418,4.082
6,0.0833,1350,168.750,0.000,438.418,4.082
6,0.0833,1351,191.250,0.000,438.418,4.082
6,0.0833,1352,213.750,0.000,438.418,4.082
6,0.0833,1353,236.250,0.000,438.418,4.082
6,0.0833,1354,258.750,0.000,438.418,4.082
6,0.0833,1355,281.250,0.000,438.418,4.082
6,0.0833,1356,303.750,0.000,438.418,4.082
6,0.0833,1357,326.250,0.000,438.418,4.082
6,0.0833,1358,348.750,0.000,438.418,4.082
6,0.0833,1359,371.250,0.000,438.418,4.082
6,0.0833,1360,393.750,0.000,438.418,4.082
6,0.0833,1361,416.250,0.000,438.418,4.082
6,0.0833,1362,438.750,0.000,438.418,4.082
6,0.0833,1363,461.250,0.000,438.418,4.082
6,0.0833,1364,483.750,0.000,438.418,4.082
6,0.0833,1365,506.250,0.000,438.418,4.082
6,0.0833,1366,528.750,0.000,438.418,4.082
6,0.0833,1367,551.250,0.000,438.418,4.082
6,0.0833,1368,573.750,0.000,438.418,4.082
6,0.0833,1369,596.250,0.000,438.418,4.082
6,0.0833,1370,618.750,0.000,438.418,4.082
6,0.0833,1371,641.250,0.000,438.418,4.082
6,0.0833,1372,0.000,0.000,445.918,4.082
6,0.0833,1373,22.500,0.000,445.918,4.082
6,0.0833,1374,45.000,0.000,445.918,4.082
6,0.0833,1375,67.500,0.000,445.918,4.082
6,0.0833,1376,90.000,0.000,445.918,4.082
6,0.0833,1377,112.500,0.000,445.918,4.082
6,0.0833,1378,135.000,0.000,445.918,4.082
6,0.0833,1379,157.500,0.000,445.918,4.082
6,0.0833,1380,180.000,0.000,445.918,4.082
6,0.0833,1381,202.500,0.000,445.918,4.082
6,0.0833,1382,225.000,0.000,445.918,4.082
6,0.0833,1383,247.500,0.000,445.918,4.082
6,0.0833,1384,270.000,0.000,445.918,4.082
6,0.0833,1385,292.500,0.000,445.918,4.082
6,0.0833,1386,315.000,0.000,445.918,4.082
6,0.0833,1387,337.500,0.000,445.918,4.082
6,0.0833,1388,360.000,0.000,445.918,4.082
6,0.0833,1389,382.500,0.000,445.918,4.082
6,0.0833,1390,405.000,0.000,445.918,4.082
6,0.0833,1391,427.500,0.000,445.918,4.082
6,0.0833,1392,450.000,0.000,445.918,4.082
6,0.0833,1393,472.500,0.000,445.918,4.082
6,0.0833,1394,495.000,0.000,445.918,4.082
6,0.0833,1395,517.500,0.000,445.918,4.082
6,0.0833,1396,540.000,0.000,445.918,4.082
6,0.0833,1397,562.500,0.000,445.918,4.082
6,0.0833,1398,585.000,0.000,445.918,4.082
6,0.0833,1399,607.500,0.000,445.918,4.082
6,0.0833,1400,630.000,0.000,445.918,4.082
6,0.0833,1401,0.000,0.000,453.418,4.082
6,0.0833,1402,11.250,0.000,453.418,4.082
6,0.0833,1403,33.750,0.000,453.418,4.082
6,0.0833,1404,56.250,0.000,453.418,4.082
6,0.0833,1405,78.750,0.000,453.418,4.082
6,0.0833,1406,101.250,0.000,453.418,4.082
6,0.0833,1407,123.750,0.000,453.418,4.082
6,0.0833,1408,146.250,0.000,453.418,4.082
6,0.0833,1409,168.750,0.000,453.418,4.082
6,0.0833,1410,191.250,0.000,453.418,4.082
6,0.0833,1411,213.750,0.000,453.418,4.082
6,0.0833,1412,236.250,0.000,453.418,4.082
6,0.0833,1413,258.750,0.000,453.418,4.082
